DATE,CHF3MTD156N
2013-03-25,0.02200
2013-03-26,0.02200
2013-03-27,0.02200
2013-03-28,0.02200
2013-03-29,.
2013-04-01,.
2013-04-02,0.02200
2013-04-03,0.02200
2013-04-04,0.02200
2013-04-05,0.02200
2013-04-08,0.02200
2013-04-09,0.02000
2013-04-10,0.02000
2013-04-11,0.02000
2013-04-12,0.02000
2013-04-15,0.02000
2013-04-16,0.02000
2013-04-17,0.02000
2013-04-18,0.02000
2013-04-19,0.02000
2013-04-22,0.02000
2013-04-23,0.02000
2013-04-24,0.02000
2013-04-25,0.02000
2013-04-26,0.02000
2013-04-29,0.02000
2013-04-30,0.02000
2013-05-01,0.02000
2013-05-02,0.02000
2013-05-03,0.02000
2013-05-06,.
2013-05-07,0.02000
2013-05-08,0.02000
2013-05-09,0.02000
2013-05-10,0.02000
2013-05-13,0.02000
2013-05-14,0.02000
2013-05-15,0.01800
2013-05-16,0.01800
2013-05-17,0.01800
2013-05-20,0.01800
2013-05-21,0.01800
2013-05-22,0.01800
2013-05-23,0.02000
2013-05-24,0.01600
2013-05-27,.
2013-05-28,0.01600
2013-05-29,0.01600
2013-05-30,0.01600
2013-05-31,0.01600
2013-06-03,0.01600
2013-06-04,0.01600
2013-06-05,0.01600
2013-06-06,0.01600
2013-06-07,0.01600
2013-06-10,0.01600
2013-06-11,0.01800
2013-06-12,0.01800
2013-06-13,0.01800
2013-06-14,0.01800
2013-06-17,0.01800
2013-06-18,0.01800
2013-06-19,0.01800
2013-06-20,0.01800
2013-06-21,0.01800
2013-06-24,0.01800
2013-06-25,0.01900
2013-06-26,0.01900
2013-06-27,0.01900
2013-06-28,0.01900
2013-07-01,0.01900
2013-07-02,0.01900
2013-07-03,0.01900
2013-07-04,0.01900
2013-07-05,0.01900
2013-07-08,0.01900
2013-07-09,0.01900
2013-07-10,0.01900
2013-07-11,0.01900
2013-07-12,0.01900
2013-07-15,0.02000
2013-07-16,0.02000
2013-07-17,0.02000
2013-07-18,0.02000
2013-07-19,0.02000
2013-07-22,0.02000
2013-07-23,0.02000
2013-07-24,0.02000
2013-07-25,0.02200
2013-07-26,0.02200
2013-07-29,0.02000
2013-07-30,0.02000
2013-07-31,0.01800
2013-08-01,0.01800
2013-08-02,0.01800
2013-08-05,0.01800
2013-08-06,0.02000
2013-08-07,0.01800
2013-08-08,0.01800
2013-08-09,0.01800
2013-08-12,0.01800
2013-08-13,0.01800
2013-08-14,0.01800
2013-08-15,0.01800
2013-08-16,0.01800
2013-08-19,0.01800
2013-08-20,0.01800
2013-08-21,0.01800
2013-08-22,0.01800
2013-08-23,0.01800
2013-08-26,.
2013-08-27,0.01800
2013-08-28,0.01800
2013-08-29,0.01800
2013-08-30,0.01800
2013-09-02,0.01800
2013-09-03,0.01800
2013-09-04,0.01800
2013-09-05,0.01800
2013-09-06,0.01800
2013-09-09,0.01800
2013-09-10,0.01900
2013-09-11,0.01900
2013-09-12,0.02100
2013-09-13,0.02100
2013-09-16,0.02100
2013-09-17,0.02100
2013-09-18,0.02100
2013-09-19,0.02100
2013-09-20,0.02100
2013-09-23,0.02100
2013-09-24,0.02100
2013-09-25,0.02100
2013-09-26,0.02100
2013-09-27,0.02200
2013-09-30,0.02200
2013-10-01,0.02300
2013-10-02,0.02400
2013-10-03,0.02400
2013-10-04,0.02300
2013-10-07,0.02100
2013-10-08,0.02100
2013-10-09,0.01900
2013-10-10,0.01900
2013-10-11,0.01900
2013-10-14,0.01900
2013-10-15,0.01900
2013-10-16,0.01900
2013-10-17,0.01900
2013-10-18,0.01900
2013-10-21,0.01900
2013-10-22,0.01900
2013-10-23,0.01900
2013-10-24,0.01900
2013-10-25,0.01900
2013-10-28,0.01900
2013-10-29,0.01900
2013-10-30,0.01900
2013-10-31,0.01900
2013-11-01,0.01900
2013-11-04,0.02100
2013-11-05,0.02100
2013-11-06,0.02100
2013-11-07,0.02100
2013-11-08,0.02100
2013-11-11,0.02100
2013-11-12,0.02100
2013-11-13,0.02100
2013-11-14,0.02100
2013-11-15,0.02100
2013-11-18,0.02100
2013-11-19,0.02100
2013-11-20,0.02100
2013-11-21,0.01900
2013-11-22,0.01900
2013-11-25,0.01900
2013-11-26,0.01900
2013-11-27,0.01900
2013-11-28,0.01900
2013-11-29,0.01500
2013-12-02,0.01700
2013-12-03,0.01700
2013-12-04,0.01900
2013-12-05,0.01900
2013-12-06,0.01900
2013-12-09,0.01900
2013-12-10,0.02000
2013-12-11,0.02000
2013-12-12,0.02000
2013-12-13,0.02200
2013-12-16,0.02200
2013-12-17,0.02200
2013-12-18,0.02200
2013-12-19,0.02100
2013-12-20,0.02100
2013-12-23,0.02100
2013-12-24,0.02100
2013-12-25,.
2013-12-26,.
2013-12-27,0.02100
2013-12-30,0.02300
2013-12-31,0.02300
2014-01-01,.
2014-01-02,0.02300
2014-01-03,0.02200
2014-01-06,0.02300
2014-01-07,0.02300
2014-01-08,0.02300
2014-01-09,0.02300
2014-01-10,0.02300
2014-01-13,0.02300
2014-01-14,0.02300
2014-01-15,0.02300
2014-01-16,0.02100
2014-01-17,0.02300
2014-01-20,0.02300
2014-01-21,0.02300
2014-01-22,0.02300
2014-01-23,0.02300
2014-01-24,0.02100
2014-01-27,0.023
2014-01-28,0.023
2014-01-29,0.023
2014-01-30,0.021
2014-01-31,0.018
2014-02-03,0.018
2014-02-04,0.016
2014-02-05,0.016
2014-02-06,0.016
2014-02-07,0.016
2014-02-10,0.016
2014-02-11,0.018
2014-02-12,0.018
2014-02-13,0.018
2014-02-14,0.018
2014-02-17,0.018
2014-02-18,0.018
2014-02-19,0.018
2014-02-20,0.018
2014-02-21,0.018
2014-02-24,0.018
2014-02-25,0.02
2014-02-26,0.02
2014-02-27,0.021
2014-02-28,0.022
2014-03-03,0.02
2014-03-04,0.02
2014-03-05,0.018
2014-03-06,0.018
2014-03-07,0.018
2014-03-10,0.018
2014-03-11,0.018
2014-03-12,0.018
2014-03-13,0.018
2014-03-14,0.02
2014-03-17,0.02
2014-03-18,0.022
2014-03-19,0.024
2014-03-20,0.023
2014-03-21,0.025
2014-03-24,0.023
2014-03-25,0.023
2014-03-26,0.022
2014-03-27,0.022
2014-03-28,0.022
2014-03-31,0.022
2014-04-01,0.018
2014-04-02,0.02
2014-04-03,0.018
2014-04-04,0.018
2014-04-07,0.018
2014-04-08,0.018
2014-04-09,0.018
2014-04-10,0.016
2014-04-11,0.016
2014-04-14,0.016
2014-04-15,0.016
2014-04-16,0.016
2014-04-17,0.016
2014-04-18,.
2014-04-21,.
2014-04-22,0.016
2014-04-23,0.016
2014-04-24,0.016
2014-04-25,0.016
2014-04-28,0.016
2014-04-29,0.017
2014-04-30,0.017
2014-05-01,0.017
2014-05-02,0.018
2014-05-05,.
2014-05-06,0.018
2014-05-07,0.018
2014-05-08,0.02
2014-05-09,0.018
2014-05-12,0.018
2014-05-13,0.018
2014-05-14,0.018
2014-05-15,0.013
2014-05-16,0.013
2014-05-19,0.013
2014-05-20,0.013
2014-05-21,0.013
2014-05-22,0.015
2014-05-23,0.014
2014-05-26,.
2014-05-27,0.014
2014-05-28,0.014
2014-05-29,0.016
2014-05-30,0.012
2014-06-02,0.012
2014-06-03,0.012
2014-06-04,0.012
2014-06-05,0.012
2014-06-06,0.012
2014-06-09,0.012
2014-06-10,0.012
2014-06-11,0.014
2014-06-12,0.014
2014-06-13,0.014
2014-06-16,0.013
2014-06-17,0.013
2014-06-18,0.013
2014-06-19,0.013
2014-06-20,0.009
2014-06-23,0.01
2014-06-24,0.012
2014-06-25,0.012
2014-06-26,0.012
2014-06-27,0.008
2014-06-30,0.008
2014-07-01,0.01
2014-07-02,0.01
2014-07-03,0.01
2014-07-04,0.01
2014-07-07,0.01
2014-07-08,0.012
2014-07-09,0.01
2014-07-10,0.014
2014-07-11,0.012
2014-07-14,0.01
2014-07-15,0.012
2014-07-16,0.011
2014-07-17,0.011
2014-07-18,0.011
2014-07-21,0.011
2014-07-22,0.013
2014-07-23,0.011
2014-07-24,0.016
2014-07-25,0.016
2014-07-28,0.016
2014-07-29,0.018
2014-07-30,0.018
2014-07-31,0.018
2014-08-01,0.018
2014-08-04,0.018
2014-08-05,0.022
2014-08-06,0.02
2014-08-07,0.02
2014-08-08,0.02
2014-08-11,0.02
2014-08-12,0.022
2014-08-13,0.024
2014-08-14,0.024
2014-08-15,0.022
2014-08-18,0.022
2014-08-19,0.022
2014-08-20,0.022
2014-08-21,0.022
2014-08-22,0.022
2014-08-25,.
2014-08-26,0.021
2014-08-27,0.021
2014-08-28,0.018
2014-08-29,0.018
2014-09-01,0.018
2014-09-02,0.018
2014-09-03,0.018
2014-09-04,0.018
2014-09-05,0.009
2014-09-08,0.007
2014-09-09,0.007
2014-09-10,0.009
2014-09-11,0.005
2014-09-12,0.005
2014-09-15,0.005
2014-09-16,0.005
2014-09-17,0.003
2014-09-18,0.007
2014-09-19,0.006
2014-09-22,0.006
2014-09-23,0.006
2014-09-24,0.006
2014-09-25,0.006
2014-09-26,0.006
2014-09-29,0.006
2014-09-30,0.006
2014-10-01,0.003
2014-10-02,0.003
2014-10-03,0.003
2014-10-06,0.003
2014-10-07,0.003
2014-10-08,0.005
2014-10-09,0.008
2014-10-10,0.01
2014-10-13,0.008
2014-10-14,0.01
2014-10-15,0.008
2014-10-16,0.008
2014-10-17,0.007
2014-10-20,0.007
2014-10-21,0.011
2014-10-22,0.012
2014-10-23,0.011
2014-10-24,0.011
2014-10-27,0.011
2014-10-28,0.011
2014-10-29,0.011
2014-10-30,0.011
2014-10-31,0.015
2014-11-03,0.016
2014-11-04,0.015
2014-11-05,0.011
2014-11-06,0.009
2014-11-07,0.009
2014-11-10,0.007
2014-11-11,0.005
2014-11-12,0.007
2014-11-13,0.005
2014-11-14,0.004
2014-11-17,0.002
2014-11-18,0.002
2014-11-19,0.003
2014-11-20,0.005
2014-11-21,0.003
2014-11-24,0.003
2014-11-25,0.001
2014-11-26,0.001
2014-11-27,0.001
2014-11-28,0.001
2014-12-01,0.001
2014-12-02,0.001
2014-12-03,0.001
2014-12-04,0.001
2014-12-05,0.003
2014-12-08,0.003
2014-12-09,0
2014-12-10,0.004
2014-12-11,0.009
2014-12-12,0.007
2014-12-15,0.009
2014-12-16,0.007
2014-12-17,0.004
2014-12-18,-0.046
2014-12-19,-0.047
2014-12-22,-0.055
2014-12-23,-0.066
2014-12-24,-0.061
2014-12-25,.
2014-12-26,.
2014-12-29,-0.063
2014-12-30,-0.063
2014-12-31,-0.063
2015-01-01,.
2015-01-02,-0.063
2015-01-05,-0.063
2015-01-06,-0.086
2015-01-07,-0.096
2015-01-08,-0.11
2015-01-09,-0.117
2015-01-12,-0.119
2015-01-13,-0.124
2015-01-14,-0.128
2015-01-15,-0.372
2015-01-16,-0.426
2015-01-19,-0.56
2015-01-20,-0.66
2015-01-21,-0.74
2015-01-22,-0.806
2015-01-23,-0.954
2015-01-26,-0.964
2015-01-27,-0.836
2015-01-28,-0.846
2015-01-29,-0.86
2015-01-30,-0.854
2015-02-02,-0.863
2015-02-03,-0.869
2015-02-04,-0.869
2015-02-05,-0.881
2015-02-06,-0.885
2015-02-09,-0.913
2015-02-10,-0.927
2015-02-11,-0.932
2015-02-12,-0.918
2015-02-13,-0.907
2015-02-16,-0.903
2015-02-17,-0.903
2015-02-18,-0.903
2015-02-19,-0.903
2015-02-20,-0.897
2015-02-23,-0.897
2015-02-24,-0.864
2015-02-25,-0.848
2015-02-26,-0.844
2015-02-27,-0.85
2015-03-02,-0.857
2015-03-03,-0.847
2015-03-04,-0.822
2015-03-05,-0.791
2015-03-06,-0.758
2015-03-09,-0.773
2015-03-10,-0.782
2015-03-11,-0.791
2015-03-12,-0.809
2015-03-13,-0.807
2015-03-16,-0.803
2015-03-17,-0.805
2015-03-18,-0.802
2015-03-19,-0.793
2015-03-20,-0.79
2015-03-23,-0.79
2015-03-24,-0.79
2015-03-25,-0.802
2015-03-26,-0.804
2015-03-27,-0.807
2015-03-30,-0.813
2015-03-31,-0.814
2015-04-01,-0.809
2015-04-02,-0.814
2015-04-03,.
2015-04-06,.
2015-04-07,-0.815
2015-04-08,-0.809
2015-04-09,-0.804
2015-04-10,-0.804
2015-04-13,-0.804
2015-04-14,-0.807
2015-04-15,-0.808
2015-04-16,-0.814
2015-04-17,-0.816
2015-04-20,-0.825
2015-04-21,-0.832
2015-04-22,-0.829
2015-04-23,-0.827
2015-04-24,-0.812
2015-04-27,-0.81
2015-04-28,-0.808
2015-04-29,-0.8
2015-04-30,-0.794
2015-05-01,-0.795
2015-05-04,.
2015-05-05,-0.793
2015-05-06,-0.793
2015-05-07,-0.792
2015-05-08,-0.792
2015-05-11,-0.79
2015-05-12,-0.792
2015-05-13,-0.792
2015-05-14,-0.792
2015-05-15,-0.792
2015-05-18,-0.792
2015-05-19,-0.792
2015-05-20,-0.788
2015-05-21,-0.788
2015-05-22,-0.788
2015-05-25,.
2015-05-26,-0.788
2015-05-27,-0.788
2015-05-28,-0.788
2015-05-29,-0.788
2015-06-01,-0.788
2015-06-02,-0.788
2015-06-03,-0.788
2015-06-04,-0.779
2015-06-05,-0.778
2015-06-08,-0.778
2015-06-09,-0.778
2015-06-10,-0.776
2015-06-11,-0.775
2015-06-12,-0.775
2015-06-15,-0.777
2015-06-16,-0.782
2015-06-17,-0.789
2015-06-18,-0.785
2015-06-19,-0.785
2015-06-22,-0.785
2015-06-23,-0.784
2015-06-24,-0.781
2015-06-25,-0.781
2015-06-26,-0.782
2015-06-29,-0.784
2015-06-30,-0.789
2015-07-01,-0.789
2015-07-02,-0.789
2015-07-03,-0.789
2015-07-06,-0.792
2015-07-07,-0.792
2015-07-08,-0.792
2015-07-09,-0.788
2015-07-10,-0.779
2015-07-13,-0.771
2015-07-14,-0.764
2015-07-15,-0.762
2015-07-16,-0.757
2015-07-17,-0.753
2015-07-20,-0.748
2015-07-21,-0.743
2015-07-22,-0.743
2015-07-23,-0.739
2015-07-24,-0.739
2015-07-27,-0.739
2015-07-28,-0.737
2015-07-29,-0.739
2015-07-30,-0.741
2015-07-31,-0.739
2015-08-03,-0.739
2015-08-04,-0.741
2015-08-05,-0.737
2015-08-06,-0.731
2015-08-07,-0.729
2015-08-10,-0.729
2015-08-11,-0.727
2015-08-12,-0.725
2015-08-13,-0.725
2015-08-14,-0.725
2015-08-17,-0.725
2015-08-18,-0.727
2015-08-19,-0.727
2015-08-20,-0.727
2015-08-21,-0.727
2015-08-24,-0.727
2015-08-25,-0.728
2015-08-26,-0.727
2015-08-27,-0.724
2015-08-28,-0.724
2015-08-31,.
2015-09-01,-0.724
2015-09-02,-0.732
2015-09-03,-0.733
2015-09-04,-0.727
2015-09-07,-0.729
2015-09-08,-0.731
2015-09-09,-0.731
2015-09-10,-0.731
2015-09-11,-0.731
2015-09-14,-0.729
2015-09-15,-0.729
2015-09-16,-0.731
2015-09-17,-0.733
2015-09-18,-0.727
2015-09-21,-0.729
2015-09-22,-0.727
2015-09-23,-0.727
2015-09-24,-0.727
2015-09-25,-0.727
2015-09-28,-0.727
2015-09-29,-0.733
2015-09-30,-0.733
2015-10-01,-0.733
2015-10-02,-0.731
2015-10-05,-0.731
2015-10-06,-0.731
2015-10-07,-0.725
2015-10-08,-0.725
2015-10-09,-0.724
2015-10-12,-0.724
2015-10-13,-0.724
2015-10-14,-0.724
2015-10-15,-0.724
2015-10-16,-0.724
2015-10-19,-0.724
2015-10-20,-0.724
2015-10-21,-0.724
2015-10-22,-0.724
2015-10-23,-0.731
2015-10-26,-0.731
2015-10-27,-0.731
2015-10-28,-0.734
2015-10-29,-0.732
2015-10-30,-0.732
2015-11-02,-0.732
2015-11-03,-0.732
2015-11-04,-0.734
2015-11-05,-0.738
2015-11-06,-0.756
2015-11-09,-0.766
2015-11-10,-0.776
2015-11-11,-0.776
2015-11-12,-0.782
2015-11-13,-0.788
2015-11-16,-0.788
2015-11-17,-0.791
2015-11-18,-0.801
2015-11-19,-0.801
2015-11-20,-0.806
2015-11-23,-0.806
2015-11-24,-0.808
2015-11-25,-0.809
2015-11-26,-0.815
2015-11-27,-0.82
2015-11-30,-0.832
2015-12-01,-0.843
2015-12-02,-0.863
2015-12-03,-0.862
2015-12-04,-0.82
2015-12-07,-0.823
2015-12-08,-0.823
2015-12-09,-0.823
2015-12-10,-0.784
2015-12-11,-0.767
2015-12-14,-0.771
2015-12-15,-0.773
2015-12-16,-0.771
2015-12-17,-0.769
2015-12-18,-0.769
2015-12-21,-0.772
2015-12-22,-0.772
2015-12-23,-0.769
2015-12-24,-0.77
2015-12-25,.
2015-12-28,.
2015-12-29,-0.767
2015-12-30,-0.756
2015-12-31,-0.756
2016-01-01,.
2016-01-04,-0.756
2016-01-05,-0.754
2016-01-06,-0.748
2016-01-07,-0.752
2016-01-08,-0.751
2016-01-11,-0.751
2016-01-12,-0.749
2016-01-13,-0.751
2016-01-14,-0.753
2016-01-15,-0.753
2016-01-18,-0.753
2016-01-19,-0.751
2016-01-20,-0.753
2016-01-21,-0.753
2016-01-22,-0.756
2016-01-25,-0.751
2016-01-26,-0.751
2016-01-27,-0.7506
2016-01-28,-0.7476
2016-01-29,-0.757
2016-02-01,-0.756
2016-02-02,-0.751
2016-02-03,-0.751
2016-02-04,-0.749
2016-02-05,-0.751
2016-02-08,-0.749
2016-02-09,-0.7626
2016-02-10,-0.7636
2016-02-11,-0.7816
2016-02-12,-0.7756
2016-02-15,-0.7742
2016-02-16,-0.7742
2016-02-17,-0.7762
2016-02-18,-0.7802
2016-02-19,-0.7822
2016-02-22,-0.7822
2016-02-23,-0.7962
2016-02-24,-0.8056
2016-02-25,-0.8086
2016-02-26,-0.8066
2016-02-29,-0.8046
2016-03-01,-0.8048
2016-03-02,-0.801
2016-03-03,-0.803
2016-03-04,-0.8
2016-03-07,-0.8
2016-03-08,-0.797
2016-03-09,-0.7842
2016-03-10,-0.7842
2016-03-11,-0.7562
2016-03-14,-0.7522
2016-03-15,-0.7522
2016-03-16,-0.7432
2016-03-17,-0.7332
2016-03-18,-0.7312
2016-03-21,-0.7312
2016-03-22,-0.7332
2016-03-23,-0.7292
2016-03-24,-0.7292
2016-03-25,.
2016-03-28,.
2016-03-29,-0.7292
2016-03-30,-0.7292
2016-03-31,-0.7292
2016-04-01,-0.7332
2016-04-04,-0.7286
2016-04-05,-0.7286
2016-04-06,-0.7286
2016-04-07,-0.7286
2016-04-08,-0.729
2016-04-11,-0.729
2016-04-12,-0.7288
2016-04-13,-0.7246
2016-04-14,-0.7246
2016-04-15,-0.7246
2016-04-18,-0.7244
2016-04-19,-0.7244
2016-04-20,-0.7244
2016-04-21,-0.7214
2016-04-22,-0.7204
2016-04-25,-0.7244
2016-04-26,-0.7244
2016-04-27,-0.7284
2016-04-28,-0.7294
2016-04-29,-0.7294
2016-05-02,.
2016-05-03,-0.7314
2016-05-04,-0.7318
2016-05-05,-0.7328
2016-05-06,.
2016-05-09,-0.7328
2016-05-10,-0.7332
2016-05-11,-0.733
2016-05-12,-0.735
2016-05-13,-0.735
2016-05-16,-0.733
2016-05-17,-0.735
2016-05-18,-0.7354
2016-05-19,-0.7354
2016-05-20,-0.7334
2016-05-23,-0.7334
2016-05-24,-0.7332
2016-05-25,-0.7312
2016-05-26,-0.7332
2016-05-27,-0.7332
2016-05-30,.
2016-05-31,-0.73520
2016-06-01,-0.7352
2016-06-02,-0.7352
2016-06-03,-0.7378
2016-06-06,-0.7368
2016-06-07,-0.7418
2016-06-08,-0.7458
2016-06-09,-0.7518
2016-06-10,-0.7538
2016-06-13,-0.7598
2016-06-14,-0.7664
2016-06-15,-0.7694
2016-06-16,-0.7722
2016-06-17,-0.7722
2016-06-20,-0.7666
2016-06-21,-0.766
2016-06-22,-0.7666
2016-06-23,-0.7662
2016-06-24,-0.7992
2016-06-27,-0.8002
2016-06-28,-0.7892
2016-06-29,-0.7842
2016-06-30,-0.7798
2016-07-01,-0.7822
2016-07-04,-0.7832
2016-07-05,-0.7812
2016-07-06,-0.7822
2016-07-07,-0.7802
2016-07-08,-0.7762
2016-07-11,-0.7762
2016-07-12,-0.7732
2016-07-13,-0.7674
2016-07-14,-0.7644
2016-07-15,-0.765
2016-07-18,-0.767
2016-07-19,-0.7616
2016-07-20,-0.7602
2016-07-21,-0.7588
2016-07-22,-0.7556
2016-07-25,-0.7546
2016-07-26,-0.7526
2016-07-27,-0.7482
2016-07-28,-0.7482
2016-07-29,-0.7476
2016-08-01,-0.752
2016-08-02,-0.752
2016-08-03,-0.752
2016-08-04,-0.752
2016-08-05,-0.7524
2016-08-08,-0.752
2016-08-09,-0.7416
2016-08-10,-0.7416
2016-08-11,-0.7416
2016-08-12,-0.7416
2016-08-15,-0.7416
2016-08-16,-0.7416
2016-08-17,-0.7386
2016-08-18,-0.7386
2016-08-19,-0.7386
2016-08-22,-0.7386
2016-08-23,-0.7386
2016-08-24,-0.7386
2016-08-25,-0.7386
2016-08-26,-0.7386
2016-08-29,.
2016-08-30,-0.7366
2016-08-31,-0.7364
2016-09-01,-0.736
2016-09-02,-0.736
2016-09-05,-0.736
2016-09-06,-0.733
2016-09-07,-0.731
2016-09-08,-0.731
2016-09-09,-0.7284
2016-09-12,-0.7268
2016-09-13,-0.7374
2016-09-14,-0.7374
2016-09-15,-0.7374
2016-09-16,-0.7438
2016-09-19,-0.7478
2016-09-20,-0.7458
2016-09-21,-0.7458
2016-09-22,-0.7458
2016-09-23,-0.7464
2016-09-26,-0.7464
2016-09-27,-0.7488
2016-09-28,-0.75233
2016-09-29,-0.7488
2016-09-30,-0.75
2016-10-03,-0.748
2016-10-04,-0.7434
2016-10-05,-0.7354
2016-10-06,-0.7332
2016-10-07,-0.7332
2016-10-10,-0.7332
2016-10-11,-0.7312
2016-10-12,-0.7272
2016-10-13,-0.7262
2016-10-14,-0.7282
2016-10-17,-0.7282
2016-10-18,-0.7288
2016-10-19,-0.7226
2016-10-20,-0.724
2016-10-21,-0.724
2016-10-24,-0.724
2016-10-25,-0.726
2016-10-26,-0.728
2016-10-27,-0.73
2016-10-28,-0.73
2016-10-31,-0.73
2016-11-01,-0.73
2016-11-02,-0.7312
2016-11-03,-0.7292
2016-11-04,-0.7292
2016-11-07,-0.7312
2016-11-08,-0.7392
2016-11-09,-0.7392
2016-11-10,-0.7352
2016-11-11,-0.7312
2016-11-14,-0.7332
2016-11-15,-0.7352
2016-11-16,-0.7312
2016-11-17,-0.7312
2016-11-18,-0.7392
2016-11-21,-0.744
2016-11-22,-0.7454
2016-11-23,-0.7464
2016-11-24,-0.7464
2016-11-25,-0.7464
2016-11-28,-0.7464
2016-11-29,-0.749
2016-11-30,-0.749
2016-12-01,-0.75
2016-12-02,-0.747
2016-12-05,-0.7464
2016-12-06,-0.7402
2016-12-07,-0.74
2016-12-08,-0.7358
2016-12-09,-0.7372
2016-12-12,-0.7372
2016-12-13,-0.7372
2016-12-14,-0.7374
2016-12-15,-0.7358
2016-12-16,-0.7388
2016-12-19,-0.7388
2016-12-20,-0.7388
2016-12-21,-0.7388
2016-12-22,-0.7322
2016-12-23,-0.7312
2016-12-26,.
2016-12-27,.
2016-12-28,-0.7332
2016-12-29,-0.7292
2016-12-30,-0.7292
2017-01-02,.
2017-01-03,-0.7272
2017-01-04,-0.7272
2017-01-05,-0.7272
2017-01-06,-0.7292
2017-01-09,-0.7292
2017-01-10,-0.7272
2017-01-11,-0.7252
2017-01-12,-0.7252
2017-01-13,-0.7272
2017-01-16,-0.7272
2017-01-17,-0.7294
2017-01-18,-0.7294
2017-01-19,-0.7294
2017-01-20,-0.7294
2017-01-23,-0.7294
2017-01-24,-0.7294
2017-01-25,-0.7294
2017-01-26,-0.7274
2017-01-27,-0.7274
2017-01-30,-0.7296
2017-01-31,-0.7286
2017-02-01,-0.7286
2017-02-02,-0.7286
2017-02-03,-0.7262
2017-02-06,-0.7262
2017-02-07,-0.7262
2017-02-08,-0.7256
2017-02-09,-0.7256
2017-02-10,-0.7244
2017-02-13,-0.7244
2017-02-14,-0.7244
2017-02-15,-0.7244
2017-02-16,-0.7264
2017-02-17,-0.7264
